id,number,summary,description,priority,completed_date,component_id,created_on,permission_type,importance,is_story,milestone_id,notification_list,space_id,state,status,story_importance,updated_at,working_hours,estimate,total_estimate,total_invested_hours,total_working_hours,assigned_to_id,reporter_id,custom_fields,hierarchy_type,due_date,assigned_to_name,picture_url
125969373,420,Add new ADMIN CLIENT level to security configuration,"",3,2015-12-15T15:54:10.000Z,,2015-08-11T13:49:15.000Z,0,-82.0,true,8948673,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-12-15T15:54:10.000Z,0.0,1.0,4.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""APIs""}",2,,,
125969393,421,Add new administration options in corelib and API,For the MVP: just include the ability to create a new API key via the POST apikey method. The rest will come in later tickets/sprints.,3,2016-01-11T10:04:59.000Z,,2015-08-11T13:49:29.000Z,0,-64.0,true,9069033,"ahQtmgU58r4zF-acwqjQXA,dETNZisw4r5ktcacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-01-11T10:04:59.000Z,0.0,3.0,10.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""APIs""}",2,,,
125969403,422,Migration to MySQL,"",4,2016-01-13T13:04:38.000Z,,2015-08-11T13:49:40.000Z,0,66.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-01-13T13:04:38.000Z,0.0,1.0,16.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""APIs""}",2,,,
126242063,423,Improve on-page HTML from an SEO-perspective,"Purpose of this is to index, rank and display better in search engines.


h1. Acceptance criteria 


*Portal home page*

* Issue: No H1 tag. Suggested fix: Make ""Europeana Collections"" an H1
* Issue: More than on Title tag (must be only 1). Suggested fix: Remove all titles besides ""Europeana Collections - Alpha""
* Issue: No meta description. Suggested fix: Make it the same as the text beneath the search box. So for now ""Explore 44,725,947 artworks, artefacts, books, videos and sounds from across Europe.""

*Music channel landing page*

* Issue: More than on Title tag (must be only 1). Suggested fix: Remove all titles besides ""Europeana Music Channel- Alpha""
* Issue: No meta description. Suggested fix: Make it the same as the channel blurb. So ""The Europeana Music Channel brings together the best music recordings, sheet music, and other music related collections from Europe's audio-visual archives, libraries, archives and museums.""

*Search result page, list*

* Issue: More than on Title tag (must be only 1). Suggested fix: Remove all titles besides the ""Keyword - Europeana - Search results""
* Issue: All item titles are H1s. There must be only 1 H1. Suggested fix:Make the item titles H2. Make ""Europeana Collections"" the H1.

*Item display page*

* Issue: More than on Title tag (must be only 1). Suggested fix:Remove all titles besides the ""dc:title | dc:creator""
* Issue: No H1 tag. Suggested fix: Make ""Europeana Collections"" the H1. The item title should be an H2.
* Issue: No meta description. Suggested fix: If present put the first 350 characters of dc:description in it.

*About the portal page*

* Issue: More than on Title tag (must be only 1). Suggested fix: Remove all titles besides the page title so ""Welcome, culture lover! - Europeana""
* Issue: No meta description. Suggested fix:Take the first paragraph of the body test. So in this case ""Whether you came here for inspiration, to work on your research, looking for your next coffee mug design or just to snoop around, we hope you will find what you need somewhere amongst the 45 million objects we host here.""

*About the music channel page*

* Issue: More than on Title tag (must be only 1). Suggested fix:Remove all titles besides the page title so ""About the Music Channel - Europeana""
* Issue: No meta description. Suggested fix: Take the first paragraph of the body test. So in this case ""Imagine looking at original handwritten manuscripts of a piece of music while listening to different interpretations of it, and reading a biography of the composer. On the Europeana Music Channel, you can.""",3,2015-09-18T07:16:23.000Z,,2015-08-14T08:58:12.000Z,0,-19.0,true,8707883,"ahQtmgU58r4zF-acwqjQXA,d6jVQyU8Gr44kvacwqEsg9",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-18T07:16:23.000Z,0.0,3.0,3.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""SEO""}",2,,,
126264523,424,Implement Leaflet based IIIF-viewer,"Implement Leaflet based IIIF-viewer prototype in the application. Limit it to specific datasets or even individual items.

*Controls needed:*
* Zoom in and out
* Pan
* Pagination
* Full screen (and return to non-full screen)
* Keyboard controls (see http://leafletjs.com/reference.html )

*For the following dataset from Bodleian Library:*
9200175_Ag_EU_TEL_a1008_EU_Libraries_Bodleian where the dc:identifier can be used to generate the IIIF-manifest URI.

For example for dc:identifier http://purl.ox.ac.uk/uuid/9fb27615-ede3-4fa0-89e4-f0785acbba06 the corresponding IIIF-manifest is http://iiif.bodleian.ox.ac.uk/iiif/manifest/9fb27615-ede3-4fa0-89e4-f0785acbba06.json

The pattern is consistent.

*And the two following individual items from the National Library of France*

1.
http://test.europeana.eu/portal/record/9200365/BibliographicResource_3000094705862.html in Europeana which has the IIIF-manifest http://iiif.biblissima.fr/manifests/ark:/12148/btv1b84539771/manifest.json

The IIIF-manifest URI can be derived from the item's dc:identifier http://gallica.bnf.fr/ark:/12148/btv1b84539771

2.
http://test.europeana.eu/portal/record/9200365/BibliographicResource_3000094948479.html.html which has the IIIF-manifest http://iiif.biblissima.fr/manifests/ark:/12148/btv1b10500687r/manifest.json

The IIIF-manifest URI can be derived from the item's dc:identifier http://gallica.bnf.fr/ark:/12148/btv1b10500687r

",2,2015-08-28T09:13:44.000Z,,2015-08-14T13:47:20.000Z,0,-65.0,true,8599483,"ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,dBiEJemFir5kH_acwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T09:13:44.000Z,0.0,3.0,3.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Rich media access""}",2,,,
126268673,425,Update the best bets,Update the best bets. Run a check on them first to see that they're well formed.,4,2015-11-17T09:28:09.000Z,,2015-08-14T14:35:34.000Z,0,-42.0,true,8948673,"ahQtmgU58r4zF-acwqjQXA,bKssOGxg8r5ykmdmr6CpXy",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-11-17T09:28:09.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Search""}",2,,,
126269593,426,Decide on how to support additional RDF formats,"Before the support for additional RDF formats was done within Cesare's servlet. 
Since we decided to move towards Apache rewrites we need to decide on how to best support these formats.

*Formats to be supported:*
* JSONLD for OpenSKOS
* JSONLD extension for the Record API needs to be changed to ""jsonld""
* Turtle, N3, NTriples, N3, Trig

*References:*
* Dependent on ticket #124
* Content negotiation update - Provide support for other RDF formats, https://europeanadev.assembla.com/spaces/europeana/tickets/1893
* 1453: Dereferencing Europeana URIs, https://europeanadev.assembla.com/spaces/europeana/tickets/1453",5,2015-11-09T08:22:16.000Z,,2015-08-14T14:45:52.000Z,0,-86.0999984741211,false,8948623,"dBiEJemFir5kH_acwqEsg8,cb4vRS9Yur4z_3acwqjQYw,dZv-ooQier5lRdacwqjQXA",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-11-09T08:22:16.000Z,0.0,1.0,1.0,0.0,0.0,,dBiEJemFir5kH_acwqEsg8,"{""Theme""=>""Reuse and reference""}",1,,,
126272013,427,Update the music channel filter,"

To:
(PROVIDER:""Europeana Sounds"" AND (what:music)) OR (DATA_PROVIDER:""National Library of Spain"" AND TYPE:SOUND) OR (DATA_PROVIDER:""Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden"" AND TYPE:SOUND) OR (PROVIDER:""DISMARC"" AND NOT RIGHTS:*rr-p*) OR (PROVIDER: ""MIMO - Musical Instrument Museums Online"") OR ((what:music OR ""performing arts"") AND (DATA_PROVIDER:""Netherlands Institute for Sound and Vision"")) OR ((what:music) AND (DATA_PROVIDER:""Open Beelden"")) OR ((what:musique OR title:musique) AND (DATA_PROVIDER:""National Library of France"")) OR ((what:musique OR title:musique) AND (DATA_PROVIDER:""The British Library"")) OR ((what:musik OR what:oper OR title:musik OR title:oper) AND (DATA_PROVIDER:""Österreichische Nationalbibliothek - Austrian National Library"") AND (TYPE:IMAGE))

NOTE: The facet filters for Can I reuse it? can now be removed.",3,2015-08-28T17:08:21.000Z,,2015-08-14T15:07:33.000Z,0,-71.0,true,8599483,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T17:08:21.000Z,0.0,1.0,1.0,0.0,0.0,bt2bnGU54r4AGmacwqjQYw,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Search""}",2,,andyjmaclean@gmail.com,https://s3.amazonaws.com/assembla-avatars/addd83a8/bt2bnGU54r4AGmacwqjQYw:1422091573
126339993,428,Make 404 page editable in the CMS and LocaleApp,"*Template:*
http://develop.styleguide.eanadev.org/?p=templates-search-404

*Acceptance criteria:*
Creation/selection of browse entry points to be done via the CMS
The text ""Sorry we can't find that page. Unfortunately we couldn't find the page you were looking for. Try searching Europeana or you might like the selected items below."" to be translatable and editable in the CMS.
",3,2015-10-21T13:48:44.000Z,,2015-08-17T06:39:39.000Z,0,-56.0,true,8788473,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8,djQ1OaATWr4Of6acwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-10-21T13:48:44.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Editorial""}",2,,,
126340023,429,Update the public alpha,"At the *beginning* of sprint 14 release the acceptance tested and demoed outcomes of Sprint 13. So a deploy on August 31 or Sep 1.

# As FLAC support (#343) is implemented and to be deployed, the proxy service will need its codebase updated to tag v0.2.0 of the europeana-proxy-ruby repo.
# Merge acceptance branch of europeana-channels-blacklight into master, tag as v0.2.1, deploy from that tag
# Write a release summary for v0.2.1 tag on Github, summarising new features",1,2015-09-05T10:29:05.000Z,,2015-08-17T06:40:43.000Z,0,-19.0,true,8707883,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-05T10:29:05.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,,
126341763,430,Top level navigation,"We need to finalize the design of the top menu navigation. This will also require some discussion, prototyping and testing. 

Some specific points of discussion:
* Fat or thin? (see below)
* Merge My Europeana into Settings? 
* Introduce Browse as a top menu (first  option to be added is Browse by colour but others (Browse by Subject, Browse historical persons, Browse timelines, Browse galleries, etc.) will gradually be added)
* Solution to help uses stay within a channel once they've entered it and are going back and forth between Channel landing page - Search result - Item display. Solution could be e.g. breadcrumbs.

Relevant wireframes to review and take into account:
* Settings menu: https://projects.invisionapp.com/d/main#/console/1083571/77477476/preview  the style here is ""thin"".
* Exhibitions menu (where user has set the UI language to German): https://projects.invisionapp.com/d/main#/console/1083571/70544148/preview the style here is ""fat""
* Exhibitions menu (where the user has the the UI language to German): https://projects.invisionapp.com/d/main#/console/1083571/70526512/preview the style here is ""thin"".

There's no wireframe for the Channels menu but I assume it would follow the same style as the Exhibitions one. Note though that for a long time we will have only 2-4 channels whereas we have 17 exhibitions.

Team members to involve in this:
Carlos, Panos, Tim, David, Michelle",1,2015-10-21T12:39:01.000Z,,2015-08-17T07:11:22.000Z,0,-26.0,true,8788473,"ahQtmgU58r4zF-acwqjQXA,cl1v4sh9ir5yotacwqjQWU,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-12-16T12:04:06.000Z,0.0,7.0,9.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""UI Design""}",2,,,
126348543,431,Suggest solution from Annotations work on blocker with Spring configuration,"Parent ticket #212 is blocked due to a pending migration. 
Sergiu, you suggested you might have a solution for this based on the Annotations work.

Can you reference this in this ticket and assign to Maike to see if that works for this case?",2,2015-09-01T11:13:49.000Z,,2015-08-17T08:48:00.000Z,0,-55.099998474121094,false,8788473,"bE4VAKECur4RFgacwqEsg8,ahQtmgU58r4zF-acwqjQXA,dETNZisw4r5ktcacwqjQYw,cmuqxWQaKr4PeeacwqjQYw,dBiEJemFir5kH_acwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-10-04T11:54:36.000Z,0.0,1.0,1.0,0.0,0.0,dETNZisw4r5ktcacwqjQYw,cGWssmatmr5kX4acwqjQXA,"{""Theme""=>""APIs""}",1,,luthien,https://s3.amazonaws.com/assembla-avatars/abb254f6/dETNZisw4r5ktcacwqjQYw:1422143188
126456643,432,BUG - Blogs not working on both portal and music channel,"Blogs not displaying on music channel or portal. Might be caching issue? 

Note 1:
There was a new blogpost added not too long before the blogs disappeared, I don't know if there is a connection though... 

Note 2:
While test.europeana.eu didn't pick up the new blog posts correctly it seems http://europeana-npc-test.de.a9sapp.eu/portal did (and its Music Channel landing page, http://europeana-npc-test.de.a9sapp.eu/portal/channels/music )



",1,2015-08-27T12:16:23.000Z,,2015-08-18T11:48:59.000Z,0,-90.0,true,8599483,"djQ1OaATWr4Of6acwqjQYw,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-27T12:16:23.000Z,0.0,1.0,1.0,0.0,0.0,djQ1OaATWr4Of6acwqjQYw,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""Editorial""}",2,,,
126537683,433,Optimise search results view code,"When a search is run on the new portal and the API response is already cached, the web application still takes on average more than 1 second to generate its response, with most of this time being spent in the view code. An example log entry:

<pre><code>Completed 200 OK in 1238ms (Views: 1190.7ms | ActiveRecord: 1.8ms)</code></pre>

Investigate why rendering the search results page takes so long, and optimise if possible.
",1,2015-08-20T08:22:25.000Z,,2015-08-19T09:03:00.000Z,0,-56.099998474121094,false,8599483,"bE4VAKECur4RFgacwqEsg8,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-20T08:22:25.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,bE4VAKECur4RFgacwqEsg8,"{""Theme""=>""Environment & Architecture""}",1,,,
126549793,434,BUG: Can't focus on search input that contains a search-tag,"Once a search has been performed:
  http://europeana-npc-test.de.a9sapp.eu/portal/search?q=hammer

It's impossible to enter a second search term.  The input has a zero-width, and the js used to bring it into focus never executes because the search tag container occupies the full width of the component.l",2,2015-08-28T09:15:27.000Z,,2015-08-19T11:40:59.000Z,0,-89.0,true,8599483,"bt2bnGU54r4AGmacwqjQYw,ahQtmgU58r4zF-acwqjQXA",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T09:15:27.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,"{""Theme""=>""UI Design""}",2,,David Haskiya,https://s3.amazonaws.com/assembla-avatars/98fd69d9/ahQtmgU58r4zF-acwqjQXA:1422046973
126638993,435,BUG: Authorization problems (i.e. getting the access token) by testing of Europeana OAuth integration (as client),"Implementing authorization workflow to Europeana using OAuth protocol as client (based on http://labs.europeana.eu/api/authentication/), we encountered problems: 

1. The main problem is not getting the access token. Employing http://europeana.eu/api/oauth/authorize request we only receive JSESSIONID.
2. Api Key verification (preferrably over http and not as java call). This is a design issue that we should discuss. (for the time being we can use a hardcoded/mock implementation)
3. Integration of OAuth. We are not able to use current OAuth2 from browser or unit tests. 
4. The specifications on the authentication/authorization are also not complete for the annotation API. Samples would be very helpful in order to know - how should Europeana requests/responses look out.




",2,2016-01-18T14:26:53.000Z,,2015-08-20T09:34:25.000Z,0,-73.0,true,9069033,cRC53GqbGr5zuIdmr6bg7m,ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-01-18T14:26:53.000Z,0.0,3.0,3.0,0.0,0.0,,cRC53GqbGr5zuIdmr6bg7m,"{""Theme""=>""MyEuropeana""}",2,,,
126838503,437,BUG: Firefox - Browse entry points not displaying properly,"",1,2015-08-28T09:22:54.000Z,,2015-08-24T10:08:14.000Z,0,-45.099998474121094,false,8707883,d6jVQyU8Gr44kvacwqEsg9,ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-08T10:18:51.000Z,0.0,1.0,1.0,0.0,0.0,d6jVQyU8Gr44kvacwqEsg9,d6jVQyU8Gr44kvacwqEsg9,"{""Theme""=>""UI Design""}",1,,,
126916763,438,Update Ruby and gem dependencies,"Ruby 2.2.3 is available, and includes a security fix.

Some gem dependencies of the application are out of date, including Rails. Update them, and start using Gemnasium to monitor status of same.",3,2016-05-26T07:12:25.000Z,,2015-08-25T07:30:43.000Z,0,-77.0,false,9685573,"bE4VAKECur4RFgacwqEsg8,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-05-26T07:12:38.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,bE4VAKECur4RFgacwqEsg8,"{""Theme""=>""Environment & Architecture""}",0,,,
126941893,439,Add a navigable waveform to the audio player,"Try to use https://github.com/collab-project/videojs-wavesurfer

Let's try to make the colour of the waveform the signal blue colour of our new portal.

",3,2015-08-28T14:06:11.000Z,,2015-08-25T12:23:36.000Z,0,-94.0,true,8599483,"ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T14:06:11.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Rich media access""}",2,,,
126970553,440,BUG: Crashes when language codes are not two-letter,"Some records have language labels with three-letter codes (in search results and record responses). Some have empty languages codes (in search results). Until that can be fixed at the data/API level, the app needs to handle these cases with language aware metadata.

<code>undefined method `gsub!' for #<ActiveSupport::HashWithIndifferentAccess:0x00000005e7fd60></code>

see: http://test.npc.eanadev.org/portal/record/2023838/nashy_kolekcii_upload_17_document_files_dmp06ktt_mp3.html

(three-letter language codes)

<code>undefined method `map' for nil:NilClass</code>

see: http://test.npc.eanadev.org/portal/channels/music?q=opera

(empty language codes)",1,2015-09-01T10:40:47.000Z,,2015-08-25T16:39:50.000Z,0,-92.0,true,8599483,"bt2bnGU54r4AGmacwqjQYw,bE4VAKECur4RFgacwqEsg8,ahQtmgU58r4zF-acwqjQXA",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-01T10:40:47.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,"{""Theme""=>""Item display""}",2,,David Haskiya,https://s3.amazonaws.com/assembla-avatars/98fd69d9/ahQtmgU58r4zF-acwqjQXA:1422046973
126970993,441,Hide unavailable mp3s,"MP3 will not play:

http://europeana-npc-test.de.a9sapp.eu/portal/record/2022611/TEdf_126867.html

Cause:

mime-type is ""application/octet-stream"" (download is an aspx page) - this is not playable.
",3,2015-08-31T15:24:15.000Z,,2015-08-25T16:45:35.000Z,0,-97.0,false,8599483,"bt2bnGU54r4AGmacwqjQYw,ahQtmgU58r4zF-acwqjQXA",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-31T15:24:15.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,"{""Theme""=>""""}",0,,David Haskiya,https://s3.amazonaws.com/assembla-avatars/98fd69d9/ahQtmgU58r4zF-acwqjQXA:1422046973
